talassografia	f. | gr.
talassográfico	adj.
talassomel	m. | lat.
talassómetro	m. | gr.
talassosfera	f. | gr.
talassoterapia	f. | gr.
talaveira	m. | Bras. | S. | cast. | n. p.
talaveirada	f. | Bras. | S.
talavez	adv. | Ant.
tálcico	adj.
talco	m. | ár.
talco-micáceo	adj. | Miner.
talco-quartzoso	adj. | Miner.
talcoso	adj.
talcoxisto	m. | Miner.
talefe	m. | Prov. trasm.
taleiga	f. | b. lat.
taleigada	f.
taleigo	m. | prov. | Cf.
taleira	f. | as. | Carp. | Prov. alent. | lat.
talen	m. | Ant. | Cf. | port.
talentaço	m. | fam.
talentão	m.
talentário	m. | qual. | lat.
talente	m. | V.
talento	m. | ﬁg. | prov. | Bras. | lat.
talento	m. | Ant.
talentoso	adj.
talentoso	adj.
talépora	f.
táler	m. | al.
taleto	m.
taleva	f.
talguênea	f.
talha	f. | Ant. | Med. | lat.
talha	f. | Sal.
talha	adj. | Ant. | Cf. | ms.
talhada	f.
talhadeira	f.
tàlhadente	m.
talhadia	f.
talhadiço	adj. | Bras.
talhado	m. | Bras. | n.
talhadoiro	m. | prov.
talhador	m. e adj. | m.
talhadouro	m. | prov.
talhadura	f. | Ant.
tàlhafrio	m.
tàlhamar	m. | num.
talhame	m. | Náut.
talhamento	m. | Ant.
talhante	adj. | m. | Constr. | as.
talhão	m.
talhão	m. | Açor.
talhar	v. t. | pop. | ﬁg. | v. i. | Ant. | V. | p. | lat.
talharia	f.
talharim	m. | it.
talharola	f. | Cf.
talhe	m.
talhér	m. | ﬁg. | it.
talhinha	f.
talho	m. | ﬁg. | Prov. trasm. | Cf. | b. lat.
tali	m.
tália	f.
tália	f. | n. p.
talião	m. | lat.
taliato	m. | Sal.
talicão	m. | prov. | as.
tálico	adj.
talietro	m. | lat.
taliga	f. | V.
talim	m. | ár.
talina	f.
talina	f.
talinga	f. | Náut.
talingadura	f.
talingar	v. t. | Náut.
talinheira	f. | Prov. trasm.
talinhos	m. pl.
talintona	f. e adj. | Ant.
tálio	m. | gr.
talionar	v. t. | lat.
talionato	m. | lat.
talioso	adj.
talisca	f.
talísia	f.
talismã	m. | ﬁg. | ár.
talisman	m. | ﬁg. | ár.
talismânico	adj.
talitre	m. | lat.
talitro	m. | lat.
talmud	m. | hebr.
talmúdico	adj.
talmudista	m., f. e adj. | as.
talo	m. | Anat. | gr.
talo	m. | Bot. | gr.
taloca	f. | prov.
talocha	f.
taloeira	f. | Pesc.
talófitas	f. pl. | gr.
talona	f.
talondos	m.
taloso	adj.
taloucada	f. | t.
talpária	f. | Med. | lat.
talpófila	f.
taluda	f. | pop.
taludão	m.
taludar	v. t.
talude	m. | t. | mal. | lat.
taludo	adj.
talúsias	f. pl.
talvegue	m. | neol. | qual. | al.
talvez	adv.
tam	adv. | V.
tam-manho	adj. | Ant. | Cf.
tam-só	m. | Ant. | pl.
tam-tam	m. | t. | onom. | mal.
tamacarica	f. | Bras.
tamalanes	adj. | Ant.
tamalavez	adv. | Ant. | fr. | Cf. | f.
tamanca	f. | prov.
tamancada	f.
tamancaria	f. | Cf. | p.
tamanco	m.
tamanduá	m. | Bras.
tamanduá	m. | Bras.
tamanhão	adj. | m. | f. | fam.
tamanhinho	adj.
tamanho	adj. | m. | lat.
tamanhouço	adj. | des.
tamanino	adj. | m. | Ant. | Cf.
tamanquear	v.
tamanqueira	f. | Bras.
tamanqueiro	m.
tamão	m. | Prov. trasm.
tamaotarana	f.
tamaquaré	m.
tâmara	f. | ár.
tamaral	m.
tamarana	m. | Bras.
tamarança	f. | Prov. dur.
tamararés	m. pl. | V.
tamareira	f.
tamarês	m. e adj.
tamargal	m.
tamargueira	f.
tamaricáceas	f. pl. | lat.
tamarináceas	f. pl. | fem. | pl.
tamarináceo	adj.
tamarindal	m.
tamarindeira	f. | Cf. | prop.
tamarindeiro	m.
tamarindo	m. | ár.
tamarineiro	m.
tamarinheiro	m.
tamarinho	m.
tamarino	m.
tamarino	m.
tamariscíneas	f. pl. | lat.
tamariz	m. | lat.
tamaru	m.
tamatiá	m.
tamaxeque	m.
tamba-tica	f.
tambaca	f. | Cf. | mal.
tambaíba	f. | Bras.
tambaque	m. | Bras.
tambaque	m. | Cf. | orthogr.
tambaqui	m. | Bras.
tambarane	m.
tambatajá	m. | Bras.
tambeira	f. | des. | qual.
tambeiro	adj. | Bras. | S.
também	adj. | conj. | fam.
tambero	m. | Bras. | Cp.
tâmbi	m.
tambica	f.
tambió	m. | t. | conc.
tambo	m. | des. | corr.
tamboatá	m.
tamboeira	f. | Bras.
tamboladeira	f. | prov. | V.
tambono	m.
tambor	m. | Prov. minh. | ár.
tamborete	m. | prov. | pl. | Náut. | as. | fr.
tamboreto	m. | des. | Cf.
tamboril	m. | Bras. | n.
tamborilada	f.
tamborilar	v. i. | m.
tamborileiro	m. | Adj.
tamborilete	m.
tamborim	m.
tamborinar	v. i.
tambueira	f. | Bras. | n. | V.
tambuera	f. | Bras. | V.
tambul	m.
tambuladeira	f. | Cf. | prov. | cast.
tamearama	f.
tameira	f.
tamém	adv. | pop.
tamerlão	séc.
tametara	f. | Bras.
tâmia	f.
tamiarana	f.
tamiça	f. | Açor. | fr.
tamiceira	f. e adj. | fem.
tamiceiro	m. | Adj.
tâmil	m. | V.
tamina	f. | Bras.
tamis	m. | b. lat.
tamisação	f.
tamisar	v. t. | ext.
tamiuá	m. | Bras.
tamnocarpo	m. | gr.
tamnófilo	m. | gr.
tamnófora	f. | gr.
tamo	m. | Ant.
tamo	m.
tamoão	m. | t.
tamoeiro	m. | qual. | Cp.
tamoéla	f. | t.
tamóios	m. pl.
tamom	m.
tamónea	f.
tampa	f.
tampadoiro	m. | prov.
tampadouro	m. | prov.
tampam	m.
tampão	m.
tampar	v. t.
tâmpelo	m. | Ant.
tampo	m. | as. | pl. | pop.
tampo	m.
tampor	m.
tamposa	f. | Gír.
tamuanas	m. pl.
tamuatá	m. | Bras. | n.
tamuge	m. | cast.
tamugões	m. pl.
tamujo	m.
tâmul	m. | qual. | as.
tamungo	m. | Cf.
tamurupará	m. | Bras.
tan-leom	m.
tanaceto	m. | fam.
tanadar	m. | as. | Cf.
tanadaria	f.
tanado	adj. | fr.
tanagrídeas	f. pl.
tanais	m. | lat.
tanajura	f. | Bras.
tanalbino	m.
tanaria	f. | Ant. | Cp.
tanas	m. | fam.
tanásia	f.
tanasse	f.
tanateiro	adj. | Prov. beir.
tanato	m. | Sal. | Cp.
tanatofilia	f. | gr.
tanatófilo	m. | gr.
tanatofobia	f. | gr.
tanatologia	f. | gr.
tanatológico	adj.
tanatómetro	m. | gr.
tanau	m.
tanauanas	m. pl.
tanazinho	adv. | Prov. alg.
tancá	m.
tancar	m.
tancar	v. t. | Prov. alg.
tancareira	f.
tancha	f.
tanchagem	f. | fam. | lat. | metáth.
tanchão	m. | Prov. alent. | ár.
tanchar	v. t. | Prov. minh. | v. i. | Pesc. | metáth.
tanchôa	f. | Prov. beir.
tanchoada	f. | Prov. trasm.
tanchoal	m. | metáth.
tanchoar	v. t. | Prov. beir.
tanchoeira	f.
tandel	m. | Náut. | t. | S.
tândem	m. | lat.
taneco	m. | prov.
tanga	f. | as. | Bras. | n. | quimb.
tanga	f. | t. | ind.
tangalho	m. | prov.
tanganéu	m. | Prov. beir.
tanganhão	m.
tanganhão	m. | pop.
tanganheira	f. e adj.
tanganheiro	adj. | Ant.
tanganho	m. | prov. | Prov. beir.
tanganim	m.
tangão	m. | qual.
tangapema	f.
tangar	v. t.
tângara	m. | diccion. | Cp. | cast.
tangará-açu	m.
tangaracá	m. | fam. | Bras.
tangarra	f. | Prov. alg.
tange-asno	m. | Cf. | ed.
tange-tange	m.
tangedoiras	f. pl.
tangedoiros	m. pl.
tangedor	m. | Adj. | as. | pl.
tangedouras	f. | pl.
tangedouros	m. pl.
tangefoles	m. | ﬁg.
tangefolles	m. | ﬁg.
tangência	f.
tangencial	adj.
tangencialmente	adv.
tangendo	adj. | neol. | lat.
tangente	adj. | f. | num. | fam. | ﬁg. | lat.
tanger	v. t. | as. | v. i. | ﬁg. | m. | lat.
tangerina	f.
tangerineira	f.
tangerino	adj. | m.
tangibilidade	f.
tangido	adj.
tangimento	m. | des.
tangir	v. t. | Ant.
tangível	adj. | lat.
tangivelmente	adv.
tanglomanglo	m.
tango	m. | cast.
tangomão	m. | Ant.
tangomau	m. | Ant.
tângoro-mângoro	m. | Bras.
tangos-maus	m. pl. | Ant.
tangro-mangro	m. | pop. | Gall.
tanguaraguaçu	m.
tangueiro	m. | Adj.
tangul	m. | Ant.
tanha	f. | Prov. trasm.
tanhada	f. | Ant. | Cf.
tanho	m. | Prov. alg. | Ant. | Cf. | Anat.
tani	m. | as.
tanibuca	f.
taniça	f. | Prov. trasm.
tânico	adj. | Cp.
tanigênio	m. | gr.
tanimbuca-tapuias	m. pl.
taninar	v. t.
tanino	m. | fr.
taninoso	m. e adj.
tanjão	m. e adj. | pop.
tanjara	f. | Prov. minh.
tanjardo	m. | prov.
tanjarra	f.
tanjarro	m.
tanjasno	m. | prov. | Cp.
tanjudo	adj. | Ant.
tanjugo	adj. | Ant.
tanoa	f. | t. | rad. | bret.
tanoar	v. i.
tanoaria	f.
tanoclarímetro	m. | qual. | gr.
tanóclero	m.
tanoco	m. | t.
tanoeiro	m.
tanofórmio	m. | Pharm.
tanos	m. | lat.
tanosal	m. | Pharm.
tanossal	m. | Pharm.
tanque	m. | Náut.
tanquia	f. | Ant. | cast.
tanseira	f.
tanso	m. e adj. | pop.
tantalato	m. | Sal.
tantálico	adj.
tantálidos	m. pl.
tantalina	f. | Miner.
tantálio	m.
tantalito	m. | Miner.
tantalizar	v. | t. | ﬁg. | Cf. | al.
tântalo	m. | n. p.
tantanguê	m. | Bras.
tantaraga	f.
tantaréu	m. | Mad.
tantinho	m. | pop.
tantíssimo	adj.
tantito	adj. | m.
tanto	adj. | m. | Adv. | lat.
tantra	m.
taó	m. | Cf.
tão-badalão	m.
tão-balalão	m. | fam. | t. | onom.
taóca	f. | Bras. | n.
taoísmo	m.
taoronero	m.
taos	m. | lat.
tapa	f. | fam. | pleb. | Bras. | Prov. trasm.
tapa	f. | Bras.
tapa-boquilha	f.
tapa-embornaes	m.
tapa-esteiro	m. | Cf. | port. | Ant. | mod.
tapa-luz	m.
tapa-misérias	m. | pop.
tapa-ôlho	m.
tapa-olhos	m. | pop.
tàpabôca	f. | pleb.
tapaciriba	f. | Bras.
tapacoás	m. | pl.
tapada	f. | Ant.
tapadeiro	m.
tapado	adj. | ﬁg. | Escol. | as. | m. | des.
tapadoira	f.
tapadoiro	m.
tapador	m.
tapadoura	f.
tapadouro	m.
tapadura	f.
tapagem	f. | Prov. minh. | ext.
tapajiba	f.
tapajós	m. pl.
tapamento	m.
tapanhunas	m. pl.
tapanhuno	m. | Bras.
tapar	v. t. | V. | p. | t. | al.
tapari	m.
tapaxanas	m. pl.
tape-tape	m. | Agr. | qual. | Cf.
tapeamento	m.
tapear	v. t. | Bras. | rad.
tapeçar	v. t. | alter.
tapeçaria	f. | ﬁg. | as.
tapeceiro	m.
tapeiçava	f.
tapeina	f. | gr.
tapeira	f. | Ant.
tapejara	m. | Bras. | S. | t.
taperá	m. | Bras.
taperebá	m. | Bras. | n.
taperiba	f. | Bras. | Cf.
taperoá	m. | Bras.
taperu	m. | Bras. | n. | t.
tapes	m. pl.
tapetar	v. t.
tapête	m. | ﬁg. | lat.
tapeteiro	m.
tapetií	m. | Bras. | Ant.
taphiano	m.
táphio	m.
táphios	m. pl. | lat.
taphophobia	f. | gr.
taphria	f. | gr.
taphrócero	m. | gr.
taphródero	m. | gr.
tapiá	m.
tapiçar	v. t. | Cf. | Cp.
tapicaris	m. pl.
tapicuri	m. | Bras.
tapigo	m.
tapiíra	f. | Bras. | Cp.
tapina	f.
tapinambaba	f. | Bras.
tapinhoan	m. | Bras.
tapinócera	f.
tapioca	f. | Bras.
tapiocano	m. | Bras.
tapiocuí	m. | Bras. | t.
tapir	m. | Zool. | t.
tapirá-caiena	m. | Bras.
tapirá-coana	m.
tapirá-coianna	f. | V.
tapirá-pecu	m.
tapiranga	f.
tapirapes	m. pl. | V.
tapiraques	m. | pl.
tapirete	m. | Bras.
tapiri	m. | Bras.
tapíria	f.
tapiriba	f.
tapirotério	m.
tapirothério	m.
tàpisso	m. | Prov. minh. | Prov. alg. | pop. | des. | loc.
tapiti	m. | Bras.
tapiz	m. | b. lat.
tapizar	v. t.
tapo	m. | Prov. minh.
tapona	f. | pleb. | al.
tapór	f. | Gír. | metáth.
tapotopathia	f. | Med. | fr. | gr.
tapotopatia	f. | Med. | fr. | gr.
tápsia	f. | gr.
tapua	m. | Bras.
tapui	m.
tapuia	m. | f. | pl.
tapuia	f. | t.
tapuio	m. | Cp.
tapuirana	f. | Bras.
tapula	adj. | f. | lat.
tapulho	m. | cast.
tapulho	m. | prov.
tapulla	adj. | f. | lat.
tapume	m.
tapurapo	m.
tapuru	m. | Bras.
tapuruísse	m.
taputém	m. | Náut.
taquara	f. | Bras.
taquaral	f. | Bras. | S.
taquari	m. | Bras. | n.
taquaripana	f. | Bras. | Cf.
taquaruçu	m. | Bras.
taque-taque	m.
taqueira	f. | Bras.
taqueira	f.
taqueometria	f. | Cp.
taqueómetro	m. | mal. | gr. | Cp.
táquia	f.
taquiádeno	f. | gr.
taquicardia	f. | gr.
táquide	f.
taquidrito	m. | Miner. | gr.
taquidromia	f. | gr.
taquigalia	f. | gr.
taquígono	m. | gr.
taquigrafar	v. t.
taquigrafia	f. | qual.
taquigraficamente	adv.
taquigráfico	adj.
taquígrafo	m. | gr.
taquilha	f. | cast.
taquílita	f. | gr.
taquílito	m.
taquímetro	m. | V. | gr.
taquiplóteros	m. pl. | Zool. | gr.
taquipneia	f. | Med. | gr.
táquipo	m. | gr.
taquíporo	m. | gr.
taquirá	m. | Bras.
tara	f. | ﬁg. | ár.
tarabelho	m.
tarabos	m. pl. | Cf.
taracajá	m. | Bras.
taracena	f. | Cf.
tarado	adj. | ﬁg.
taralhão	m. | pop.
taralhão-mosqueiro	m.
taralhar	v. | neol. | Bras.
taralheta	m. | Prov. trasm. | Cp.
taralhoeira	f. | prov.
taramá	m.
tarambecos	m. pl. | Prov. trasm.
tarambelho	m. | V. | Cf.
tarambola	f.
tarambote	m. | pop.
taramela	f. | ﬁg. | m.
taramelar	v. t.
taramelear	v. i.
tarameleiro	m. e adj. | Cf.
taramelo	m. | Prov. minh.
taramelo	m. | Prov. minh.
taramembés	m. pl.
tarampabo	m.
tarampantão	m. | t. | onom.
taranta	m. | f.
tarantela	f. | it.
tarantella	f. | it.
tarantismo	m. | V.
tarantona	f. | Cp.
tarântula	f. | lat.
tarar	v. t.
tarará	m.
tarasca	f. | pop. | mal. | Adj. | Cf.
tarasco	adj. | m. | Prov. alg.
tarasquento	adj. | Prov. alg.
tarau	m. | Prov. beir.
taráxaco	m. | lat.
tarbuche	m. | Cf.
tardada	f.
tardador	m. e adj.
tardamente	adj.
tardamento	m.
tardança	f.
tardão	m. | V.
tardar	v. t. | v. i. | lat.
tardar	m. | Gír. | Ant.
tarde	adv. | f. | m. | us. | loc. adv. | lat.
tardeco	adj. | Prov. trasm.
tardego	adj. | Prov. trasm.
tardeza	f.
tardiamente	adv.
tardião	adj. | m.
tardígrado	adj. | poet. | m. | pl. | lat.
tardíloquo	adj. | lat.
tardinha	f. | pop.
tardinheiramente	adv.
tardinheiro	m. e adj.
tardio	adj. | lat.
tardo	adj. | lat.
tardo	m. | prov. | Prov. minh.
tardonho	adj.
tardós	f. | Gír.
tarear	v. t.
tarear	v. t.
tarecada	f. | Prov. trasm.
tarecena	f. | Ant. | ár.
tareco	m. | Adj. | Prov. trasm. | pl. | Prov. minh. | ár.
tarefa	f. | qual. | ﬁg. | Bras. | Prov. beir. | ár.
tarefeiro	m.
taregá	m.
taregicagem	f.
tareia	f. | Cp. | cast.
tarela	m. | f. | Cp.
tarelar	v. i. | Prov. beir.
tarelice	f. | Prov. beir.
tarelo	m. | Cf. | Prov. beir.
tarentino	adj. | m. | lat.
tarentismo	m.
tarêntula	f.
tarequice	f. | Prov. trasm.
tarerequi	m. | Bras.
tareroqui	m. | Bras.
tareto	m.
targana	f. | Cp.
targélias	f. | gr.
targélio	m. | as.
targiónia	f. | n. p.
targra	f.
tari	m.
tari	adj. | Chron.
tarianas	m. pl. | Bras.
tarifa	f. | ár.
tarifação	f. | Bras.
tarifar	v. t.
tarifário	adj. | neol.
tarima	f. | ár.
tarimba	f. | Prov. alent. | ﬁg. | corr.
tarimbar	v. i. | pop.
tarimbeiro	m. e adj. | ﬁg.
tarioba	f. | Bras. | t.
tarira	f.
taririqui	m. | Bras.
tarja	f. | germ.
tarjão	m.
tarjar	v. t.
tarjeta	f.
tarlatana	f. | fr.
tármico	adj.
taró	m. | Gír.
taroca	f. | prov.
taroco	m. | Prov. trasm. | pl. | Cp.
tarol	m.
tarola	f. | Cp.
tarolar	v. i. | V.
tarole	m. | Bras. | Cf.
tarolo	m.
tarono	m. | Prov. trasm.
taroque	m. | Bras.
tarós	m. | Prov. alg. | Cp.
tarote	m. | t.
tarouca	f. | Anat. | Ant. | ár.
tarouco	adj. | Prov. beir.
tarouquice	f. | fam.
tarpa	f. | Cf. | ind. | port.
tarraçada	f. | Chul.
tarracha	f. | der. | V.
tarracho	m. | Prov. trasm.
tarraço	m. | Cf.
tarraconense	adj. | m. | lat.
tarracote	adj. | t.
tarrada	f.
tarrafa	f. | pop. | Bras. | n. | ár.
tarrafar	v. i.
tarrafe	m.
tarrafear	v. i. | Bras. | n.
tarrafeira	f. | Prov. alent.
tarrafia	f. | t.
tárraga	f. | t. | cast.
tarranquém	m.
tarranquim	m.
tarrantana	f.
tarrasca	f. | Prov. beir.
tarratão	m. | Cp.
tarraxa	f. | as. | cast.
tarraxar	v. t. | der. | Cf. | V.
tarraz-borraz	adv. | pleb.
tarre	m.
tarreco	m. | Adj.
tarrelo	m. | Prov. trasm.
tarrincar	v. t. | der. | pop. | v. i. | Prov. trasm.
tarrinco	m. | Prov. trasm.
tarrinheira	f. | Prov. trasm.
tarro	m. | gr.
tarro	m. | Prov. beir.
tarseiro	m.
tarsiano	adj.
társico	adj.
társio	m.
tarsite	f.
tarso	m. | Adj. | gr.
tarsósteno	m. | gr.
tarsotomia	f. | gr.
tartada	f. | Cp.
tartago	m.
tartalha	m. | pop. | Ant.
tartamelear	v. i.
tartamelo	m.
tartamudear	v. i.
tartamudez	f.
tartamudo	adj. | mal.
tartana	f. | Prov. alent.
tartanha	f.
tartaranha	f. | cast.
tartaranhão	m.
tartaranho	m. | des.
tartarato	m. | Sal.
tartarear	v. i.
tartáreo	adj. | poet. | lat.
tartárico	adj.
tartárico	adj.
tartárico	adj.
tartarizar	v. t.
tártaro	m. | poet. | lat.
tártaro	m. | as. | b. lat.
tártaro	adj. | m.
tártaro	m. e adj. | V.
tartaroso	adj.
tartaruga	f. | m. | pop. | b. lat.
tartarugo	m. | Ant. | Cf.
tartéssios	m. pl. | lat.
tártrico	adj. | Gal. | fr.
tartufia	f. | Cf.
tartuficar	v. t.
tartufice	f.
tartufismo	m. | Cf.
tartufista	adj.
tartufo	m. | n. p.
taruba	m.
taruca	f.
taruga	f.
tarugamento	m.
tarugar	v. t.
tarugo	m. | Prov. beir. | Bras. | cast.
tarumá	m. | fam.
taruman	m. | Bras. | fam.
tarumás	m. pl. | Bras.
tás	f. | Cf. | fr.
tasca	f. | Prov. beir. | qual.
tasca	f.
tascadeira	f.
tascante	adj.
tascante	m. | pop.
tascar	v. t. | cast.
tasco	m.
tascôa	f. | Cf. | port. | Agr. | hyp.
tasmânia	f. | n. p.
tasmaniano	m.
tasna	m.
tasneira	f.
tasneirinha	f.
tasqueiro	m.
tasquinha	f. | m. | fam.
tasquinhar	v. t. | fam. | v. i.
tassádia	f.
tassalho	m. | fam. | cast.
tassellos	m. pl. | as. | it.
tastear	v. t. | Mús.
tasto	m. | Ant. | it.
tàtá	m. | Cp. | lat.
tatabu	m.
tataíba	f.
tataíra	f. | Bras. | m. | n.
tatajiba	f.
tatajuba	f.
tatalar	v. i. | neol. | Bras. | t. | onom.
tatamba	m. | f. | Bras. | mal.
tatapiririca	f.
tataporas	f. pl. | Bras.
tataraneta	f. | corr.
tataraneto	m. | corr.
tataranha	m., f. e adj. | fam.
tataranhão	m. | Cf. | Cp.
tataranhar	v. | fam.
tataranho	m. e adj.
tataravó	f. | corr.
tataré	m.
tatarema	f.
tatarez	f.
tataria	f. | us. | pl. | Prov. trasm.
tátaro	m. e adj. | mal. | as. | t. | onom.
tataúba	f.
tate!	interj.
tateto	m. | Bras. | S.
tatibitate	m. e adj. | ﬁg. | t. | onom.
taticuman	m. | Bras. | n.
tatu	m.
tatu	m.
tatu	m. | Bras.
tatu-bola	m.
tatu-china	m.
tatu-peba	m.
tatua	f.
tatuadora	f. | as.
tatuagem	f.
tatuar	v. t. | fr.
tatuço	m. | Prov. alg.
tatui	m. | V.
taturana	f. | Bras.
tatzé	m.
tau	m. | t.
tauá	m. | Bras. | t.
tauaçu	m. | Bras. | n. | as. | contr.
tauari	m.
taúba	f.
taugui	m.
taumásia	f. | gr.
taumaturgia	f.
taumatúrgico	adj.
taumaturgo	m. e adj. | gr.
taunan	m. | Bras.
tauncho	m.
taupla	f. | Cf. | Geneal. | Cp. | fr. | Ant.
táureo	adj. | poet. | Cf. | lat.
tauricéfalo	adj. | gr.
tauricéphalo	adj. | gr.
tauricida	m., f. e adj. | lat.
tauricídio	m. | Cp.
tauricorne	adj.
tauricórneo	adj. | lat.
tauricorno	adj. | V.
taurífero	adj. | lat.
tauriforme	adj. | lat.
taurifrônteo	adj. | lat.
taurim	m.
taurina	f. | lat.
taurino	adj. | lat.
tauro	m. | lat.
taurobólio	m. | qual. | lat.
tauróbolo	m. | lat.
tauróbolo	m. | V.
taurocenta	m. | lat.
taurócera	f. | gr.
taurócero	m. | gr.
tauromachia	f. | gr.
tauromáchico	adj.
tauromaquia	f. | gr.
tauromáquico	adj.
tauros	m. pl. | lat.
tausar	v. t. | der. | Ant.
tauschéria	f. | n. p.
tautear	v. t. | V.
tautochronismo	m.
tautóchrono	adj. | gr.
tautocronismo	m.
tautócrono	adj. | gr.
tautofonia	f. | gr.
tautograma	m. | gr.
tautogramma	m. | gr.
tautologia	Gram. | f. | lat.
tautológico	adj.
tautometria	f. | gr.
tautophonia	f. | gr.
tautossilabismo	m. | gr.
tautosyllabismo	m. | gr.
tauxia	f. | ár.
tauxiar	v. t.
tava	f. | Bras. | S. | cast.
tavajiba	f.
tavalas	m. pl.
tavanês	adj.
tavão	m. | lat.
tavarenho	adj. | Chron.
tavares	m.
táveda	f. | Bot. | Cf. | p.
taverna	f. | der. | V.
taverniéria	f. | n. p.
távola	f. | V.
tavolachinha	f. | Ant. | Cf.
tavolageiro	m. | V.
tavolagem	f. | V.
tavolatura	f. | Mús. | Ant.
tax	m. | Cf.
taxa	f. | ﬁg.
taxação	f. | lat.
taxadamente	adv.
taxador	m. e adj. | lat.
taxâmetro	m. | V.
taxar	v. | t. | lat.
taxativo	adj.
taxe	f.
taxi	f. | Bras.
taxia	f. | Med. | gr.
taxiarca	m. | gr.
taxiarcado	m.
taxiarcha	m. | gr.
taxiarchado	m.
taxiarchia, (csi)	f. | Cp.
taxiarquia	f. | Cp.
taxícola	adj. | lat.
taxicórneos	m. pl.
taxidermia	f. | gr.
taxidérmico	adj.
taxiforme	adj. | Bot. | as. | lat.
taxiladar	m. | Cf. | ind. | port.
taximetria	f.
taxímetro	m. | ext. | gr.
taxíneas	f. pl. | fem. | pl.
taxíneo	adj. | lat.
taxinomia	f. | der.
táxis	f. | Med. | gr.
taxódio	m. | lat. | gr.
taxologia	f. | gr.
taxológico	adj.
taxólogo	m. | Cp.
taxómetro	m. | V.
taxonomia	f. | gr.
taxonómico	adj. | m.
taz	f. | Cf. | fr.
tazela	f. | Prov. alg.
tçar	m.
tçarina	f.
té	prep. | apher.
té-té	m. | pop.
téa	f. | V.
teáceas	f. pl.
teáceo	adj. | Gal. | fr.
teada	f.
teagem	f.
teália	f.
teame	m. | Miner. | qual. | n. p.
teandria	f. | gr.
teândrico	adj.
teangélide	f. | qual. | lat.
teantropia	f.
teantropista	m. | f.
teantropo	m. | gr.
tear	m.
teatino	m. | n. p.
teatrada	f. | fam.
teatral	adj. | ﬁg. | lat.
teatralidade	f. | neol.
teatralização	f.
teatralizar	v. t. | as.
teatralmente	adv.
teatrelho	m. | deprec. | Cf.
teátrico	adj. | des. | lat.
teatrista	m. | f.
teatro	m. | ﬁg. | lat.
tebaico	adj. | Pharm. | lat.
tebaida	f. | ﬁg. | n. p.
tebano	adj. | m. | lat.
tebas	m. | Bras.
tebele	m.
teca	f. | pop.
teca	f. | Bot. | lat.
tecale	m.
tecáli	m.
tecamonádeos	m. pl. | gr.
tecápode	m. | Bot. | gr.
tecedeira	f.
tecedor	m. e adj. | ﬁg.
tecedura	f. | ﬁg.
tecelagem	f.
tecelão	m.
tecelinho	m. | dem.
tecelôa	f.
tecer	v. | t. | ﬁg. | v. i. | fam. | as. | des. | p. | lat.
téchnica	f. | fem.
technicamente	adv.
technicismo	m.
téchnico	adj. | ext. | m. | lat.
technismo	m. | Cf. | gr.
technita	m. | gr.
technographia	f. | gr.
technográphico	adj.
technologia	f. | as.
technológico	adj. | gr.
technólogo	m. | gr.
tecido	adj. | ﬁg. | m.
tecimento	m.
tecla	f. | ﬁg. | lat.
tecla	f.
teclado	m.
técnica	f. | fem.
tecnicamente	adv.
tecnicismo	m.
técnico	adj. | ext. | m. | lat.
tecnismo	m. | Cf. | gr.
tecnita	m. | gr.
tecnografia	f. | gr.
tecnográfico	adj.
tecnologia	f. | as.
tecnológico	adj. | gr.
tecnólogo	m. | gr.
tecó	adv. | Bras. | n.
tecodontes	m. pl. | Zool. | gr.
tecodontossauro	m. | gr.
tecólito	m. | gr.
tecoma	f. | fr.
tectipenas	m. pl. | lat.
tectipenes	m. pl. | lat.
tectipennas	m. | pl. | lat.
tectipennes	m. | pl. | lat.
tecto	m. | ext. | pop. | Geol. | lat.
tectona	f. | gr.
tectónica	f. | Cf. | gr.
tectónico	adj. | Cp.
tectriz	adj. | f. | Anat. | Zool. | as. | Cp. | lat.
tecum	m.
tecuma	f.
teçume	m. | Prov. minh.
tecunas	m. | pl. | Cf. | diccion. | Topogr.
teda	f. | poet. | Cf. | lat.
tedesco	m. e adj. | V. | Cf.
tedífero	adj. | poet. | lat.
tédio	m. | lat.
tedioso	adj. | lat.
tedo	adj. | Ant.
tèdor	m.
teédia	f. | n. p.
teedor	m. | Ant. | contr. | lat.
teer	v. t. | Ant.
tefe	m. | Gír.
tefe-tefe	m. | pop. | Burl. | ár.
tefrina	f. | Geol.
tefrite	f. | Geol. | lat.
tefroíte	m. | Miner. | gr.
tefromancia	f. | gr.
tefromântico	adj.
tefrósia	f. | gr.
tègão	m. | V.
tegbos	m. pl.
tegela	f. | dem. | lat.
tegelada	f. | Ant.
tegelaó	f. | der. | Cp. | lat.
tegelinha	f.
tegéremo	adj. | Ant.
tegme	m. | lat.
tégmen	m. | Bot. | lat.
tego	m. | Gír.
tégula	f. | lat.
tegumentar	adj.
tegumentário	adj.
tegumento	m. | Bot. | lat.
teia	f. | ﬁg. | Ant. | as. | lat.
teia	f. | poet. | Cf. | lat.
teifol	m.
teiforme	adj. | Gal. | as. | fr.
teiga	f. | t. | contr.
teigo	m. | t. | Cf. | rev.
têigula	f. | Ant.
teijão	m.
teima	f. | cast.
teimar	v. i. | v. t.
teimice	f. | fam.
teimosa	f. | Bras.
teimosamente	adv.
teimosia	f.
teimosice	f.
teimoso	adj.
teína	f. | Gal. | Cf. | fr.
